278	2748
279	1724
280	700
281	3516
282	2492
283	1468
284	444
285	3260
286	2236
287	1212
288	188
289	3964
290	2940
291	1916
292	892
293	3708
294	2684
295	1660
296	636
297	3452
298	2428
299	1404
300	380
301	3196
302	2172
303	1148
304	124
305	3900
306	2876
307	1852
308	828
309	3644
310	2620
311	1596
312	572
313	3388
314	2364
315	1340
316	316
317	3132
318	2108
319	1084
320	60
321	4076
322	3052
323	2028
324	1004
325	3820
326	2796
327	1772
328	748
329	3564
330	2540
331	1516
332	492
333	3308
334	2284
335	1260
336	236
337	4012
338	2988
339	1964
340	940
341	3756
342	2732
343	1708
344	684
345	3500
346	2476
347	1452
348	428
349	3244
350	2220
351	1196
352	172
353	3948
354	2924
355	1900
356	876
357	3692
358	2668
359	1644
360	620
361	3436
362	2412
363	1388
364	364
365	3180
366	2156
367	1132
368	108
369	3884
370	2860
371	1836
372	812
373	3628
374	2604
375	1580
376	556
377	3372
378	2348
379	1324
380	300
381	3116
382	2092
383	1068
384	44
385	4060
386	3036
387	2012
388	988
389	3804
390	2780
391	1756
392	732
393	3548
394	2524
395	1500
396	476
397	3292
398	2268
399	1244
400	220
401	3996
402	2972
403	1948
404	924
405	3740
406	2716
407	1692
408	668
409	3484
410	2460
411	1436
412	412
413	3228
414	2204
415	1180
416	156
417	3932
418	2908
419	1884
420	860
421	3676
422	2652
423	1628
424	604
425	3420
426	2396
427	1372
428	348
429	3164
430	2140
431	1116
432	92
433	3868
434	2844
435	1820
436	796
437	3612
438	2588
439	1564
440	540
441	3356
442	2332
443	1308
444	284
445	3100
446	2076
447	1052
448	28
449	4044
450	3020
451	1996
452	972
453	3788
454	2764
455	1740
456	716
457	3532
458	2508
459	1484
460	460
461	3276
462	2252
463	1228
464	204
465	3980
466	2956
467	1932
468	908
469	3724
470	2700
471	1676
472	652
473	3468
474	2444
475	1420
476	396
477	3212
478	2188
479	1164
480	140
481	3916
482	2892
483	1868
484	844
485	3660
486	2636
487	1612
488	588
489	3404
490	2380
491	1356
492	332
493	3148
494	2124
495	1100
496	76
497	3852
498	2828
499	1804
500	780
501	3596
502	2572
503	1548
504	524
505	3340
506	2316
507	1292
508	268
509	3084
510	2060
511	1036
512	12
513	4088
514	3064
515	2040
516	1016
517	3832
518	2808
519	1784
520	760
521	3576
522	2552
523	1528
524	504
525	3320
526	2296
527	1272
528	248
529	4024
530	3000
531	1976
532	952
533	3768
534	2744
535	1720
536	696
537	3512
538	2488
539	1464
540	440
541	3256
542	2232
543	1208
544	184
545	3960
546	2936
547	1912
548	888
549	3704
550	2680
551	1656
552	632
553	3448
554	2424
555	1400
556	376
557	3192
558	2168
559	1144
560	120
561	3896
562	2872
563	1848
564	824
565	3640
566	2616
567	1592
568	568
569	3384
570	2360
571	1336
572	312
573	3128
574	2104
575	1080
576	56
577	4072
578	3048
579	2024
580	1000
581	3816
582	2792
583	1768
584	744
585	3560
586	2536
587	1512
588	488
589	3304
590	2280
591	1256
592	232
593	4008
594	2984
595	1960
596	936
597	3752
598	2728
599	1704
600	680
601	3496
602	2472
603	1448
604	424
605	3240
606	2216
607	1192
608	168
609	3944
610	2920
611	1896
612	872
613	3688
614	2664
615	1640
616	616
617	3432
618	2408
619	1384
620	360
621	3176
622	2152
623	1128
624	104
625	3880
626	2856
627	1832
628	808
629	3624
630	2600
631	1576
632	552
633	3368
634	2344
635	1320
636	296
637	3112
638	2088
639	1064
640	40
641	4056
642	3032
643	2008
644	984
645	3800
646	2776
647	1752
648	728
649	3544
650	2520
651	1496
652	472
653	3288
654	2264
655	1240
656	216
657	3992
658	2968
659	1944
660	920
661	3736
662	2712
663	1688
664	664
665	3480
666	2456
667	1432
668	408
669	3224
670	2200
671	1176
672	152
673	3928
674	2904
675	1880
676	856
677	3672
678	2648
679	1624
680	600
681	3416
682	2392
683	1368
684	344
685	3160
686	2136
687	1112
688	88
689	3864
690	2840
691	1816
692	792
693	3608
694	2584
695	1560
696	536
697	3352
698	2328
699	1304
700	280
701	3096
702	2072
703	1048
704	24
705	4040
706	3016
707	1992
708	968
709	3784
710	2760
711	1736
712	712
713	3528
714	2504
715	1480
716	456
717	3272
718	2248
719	1224
720	200
721	3976
722	2952
723	1928
724	904
725	3720
726	2696
727	1672
728	648
729	3464
730	2440
731	1416
732	392
733	3208
734	2184
735	1160
736	136
737	3912
738	2888
739	1864
740	840
741	3656
742	2632
743	1608
744	584
745	3400
746	2376
747	1352
748	328
749	3144
750	2120
751	1096
752	72
753	3848
754	2824
755	1800
756	776
757	3592
758	2568
759	1544
760	520
761	3336
762	2312
763	1288
764	264
765	3080
766	2056
767	1032
768	8
769	4084
770	3060
771	2036
772	1012
773	3828
774	2804
775	1780
776	756
777	3572
778	2548
779	1524
780	500
781	3316
782	2292
783	1268
784	244
785	4020
786	2996
787	1972
788	948
789	3764
790	2740
791	1716
792	692
793	3508
794	2484
795	1460
796	436
797	3252
798	2228
799	1204
800	180
801	3956
802	2932
803	1908
804	884
805	3700
806	2676
807	1652
808	628
809	3444
810	2420
811	1396
812	372
813	3188
814	2164
815	1140
816	116
817	3892
818	2868
819	1844
820	820
821	3636
822	2612
823	1588
824	564
825	3380
826	2356
827	1332
828	308
829	3124
830	2100
831	1076
832	52
833	4068
834	3044
835	2020
836	996
837	3812
838	2788
839	1764
840	740
841	3556
842	2532
843	1508
844	484
845	3300
846	2276
847	1252
848	228
849	4004
850	2980
851	1956
852	932
853	3748
854	2724
855	1700
856	676
857	3492
858	2468
859	1444
860	420
861	3236
862	2212
863	1188
864	164
865	3940
866	2916
867	1892
868	868
869	3684
870	2660
871	1636
872	612
873	3428
874	2404
875	1380
876	356
877	3172
878	2148
879	1124
880	100
881	3876
882	2852
883	1828
884	804
885	3620
886	2596
887	1572
888	548
889	3364
890	2340
891	1316
892	292
893	3108
894	2084
895	1060
896	36
897	4052
898	3028
899	2004
900	980
901	3796
902	2772
903	1748
904	724
905	3540
906	2516
907	1492
908	468
909	3284
910	2260
911	1236
912	212
913	3988
914	2964
915	1940
916	916
917	3732
918	2708
919	1684
920	660
921	3476
922	2452
923	1428
924	404
925	3220
926	2196
927	1172
928	148
929	3924
930	2900
931	1876
932	852
933	3668
934	2644
935	1620
936	596
937	3412
938	2388
939	1364
940	340
941	3156
942	2132
943	1108
944	84
945	3860
946	2836
947	1812
948	788
949	3604
950	2580
951	1556
952	532
953	3348
954	2324
955	1300
956	276
957	3092
958	2068
959	1044
960	20
961	4036
962	3012
963	1988
964	964
965	3780
966	2756
967	1732
968	708
969	3524
970	2500
971	1476
972	452
973	3268
974	2244
975	1220
976	196
977	3972
978	2948
979	1924
980	900
981	3716
982	2692
983	1668
984	644
985	3460
986	2436
987	1412
988	388
989	3204
990	2180
991	1156
992	132
993	3908
994	2884
995	1860
996	836
997	3652
998	2628
999	1604
1000	580
1001	3396
1002	2372
1003	1348
1004	324
1005	3140
1006	2116
1007	1092
1008	68
1009	3844
1010	2820
1011	1796
1012	772
1013	3588
1014	2564
1015	1540
1016	516
1017	3332
1018	2308
1019	1284
1020	260
1021	3076
1022	2052
1023	1028
1024	4
1025	4095
1026	3071
1027	2047
1028	1023
1029	3839
1030	2815
1031	1791
1032	767
1033	3583
1034	2559
1035	1535
1036	511
1037	3327
1038	2303
1039	1279
1040	255
1041	4031
1042	3007
1043	1983
1044	959
1045	3775
1046	2751
1047	1727
1048	703
1049	3519
1050	2495
1051	1471
1052	447
1053	3263
1054	2239
1055	1215
1056	191
1057	3967
1058	2943
1059	1919
1060	895
1061	3711
1062	2687
1063	1663
1064	639
1065	3455
1066	2431
1067	1407
1068	383
1069	3199
1070	2175
1071	1151
1072	127
1073	3903
1074	2879
1075	1855
1076	831
1077	3647
1078	2623
1079	1599
1080	575
1081	3391
1082	2367
1083	1343
1084	319
1085	3135
1086	2111
1087	1087
1088	63
1089	4079
1090	3055
1091	2031
1092	1007
1093	3823
1094	2799
1095	1775
1096	751
1097	3567
1098	2543
1099	1519
1100	495
1101	3311
1102	2287
1103	1263
1104	239
1105	4015
1106	2991
1107	1967
1108	943
1109	3759
1110	2735
1111	1711
1112	687
1113	3503
1114	2479
1115	1455
1116	431
1117	3247
1118	2223
1119	1199
1120	175
1121	3951
1122	2927
1123	1903
1124	879
1125	3695
1126	2671
1127	1647
1128	623
1129	3439
1130	2415
1131	1391
1132	367
1133	3183
1134	2159
1135	1135
1136	111
1137	3887
1138	2863
1139	1839
1140	815
1141	3631
1142	2607
1143	1583
1144	559
1145	3375
1146	2351
1147	1327
1148	303
1149	3119
1150	2095
1151	1071
1152	47
1153	4063
1154	3039
1155	2015
1156	991
1157	3807
1158	2783
1159	1759
1160	735
1161	3551
1162	2527
1163	1503
1164	479
1165	3295
1166	2271
1167	1247
1168	223
1169	3999
1170	2975
1171	1951
1172	927
1173	3743
1174	2719
1175	1695
1176	671
1177	3487
1178	2463
1179	1439
1180	415
1181	3231
1182	2207
1183	1183
1184	159
1185	3935
1186	2911
1187	1887
1188	863
1189	3679
1190	2655
1191	1631
1192	607
1193	3423
1194	2399
1195	1375
1196	351
1197	3167
1198	2143
1199	1119
1200	95
1201	3871
1202	2847
1203	1823
1204	799
1205	3615
1206	2591
1207	1567
1208	543
1209	3359
1210	2335
1211	1311
1212	287
1213	3103
1214	2079
1215	1055
1216	31
1217	4047
1218	3023
1219	1999
1220	975
1221	3791
1222	2767
1223	1743
1224	719
1225	3535
1226	2511
1227	1487
1228	463
1229	3279
1230	2255
1231	1231
1232	207
1233	3983
1234	2959
1235	1935
1236	911
1237	3727
1238	2703
1239	1679
1240	655
1241	3471
1242	2447
1243	1423
1244	399
1245	3215
1246	2191
1247	1167
1248	143
1249	3919
1250	2895
1251	1871
1252	847
1253	3663
1254	2639
1255	1615
1256	591
1257	3407
1258	2383
1259	1359
1260	335
1261	3151
1262	2127
1263	1103
1264	79
1265	3855
1266	2831
1267	1807
1268	783
1269	3599
1270	2575
1271	1551
1272	527
1273	3343
1274	2319
1275	1295
1276	271
1277	3087
1278	2063
1279	1039
1280	15
1281	4091
1282	3067
1283	2043
1284	1019
1285	3835
1286	2811
1287	1787
1288	763
1289	3579
1290	2555
1291	1531
1292	507
1293	3323
1294	2299
1295	1275
1296	251
1297	4027
1298	3003
1299	1979
1300	955
1301	3771
1302	2747
1303	1723
1304	699
1305	3515
1306	2491
1307	1467
1308	443
1309	3259
1310	2235
1311	1211
1312	187
1313	3963
1314	2939
1315	1915
1316	891
1317	3707
1318	2683
1319	1659
1320	635
1321	3451
1322	2427
1323	1403
1324	379
1325	3195
1326	2171
1327	1147
1328	123
1329	3899
1330	2875
1331	1851
1332	827
1333	3643
1334	2619
1335	1595
1336	571
1337	3387
1338	2363
1339	1339
1340	315
1341	3131
1342	2107
1343	1083
1344	59
1345	4075
1346	3051
1347	2027
1348	1003
1349	3819
1350	2795
1351	1771
1352	747
1353	3563
1354	2539
1355	1515
1356	491
1357	3307
1358	2283
1359	1259
1360	235
1361	4011
1362	2987
1363	1963
1364	939
1365	3755
1366	2731
1367	1707
1368	683
1369	3499
1370	2475
1371	1451
1372	427
1373	3243
1374	2219
1375	1195
1376	171
1377	3947
1378	2923
1379	1899
1380	875
1381	3691
1382	2667
1383	1643
1384	619
1385	3435
1386	2411
1387	1387
1388	363
1389	3179
1390	2155
1391	1131
1392	107
1393	3883
1394	2859
1395	1835
1396	811
1397	3627
1398	2603
1399	1579
1400	555
1401	3371
1402	2347
1403	1323
1404	299
1405	3115
1406	2091
1407	1067
1408	43
1409	4059
1410	3035
1411	2011
1412	987
1413	3803
1414	2779
1415	1755
1416	731
1417	3547
1418	2523
1419	1499
1420	475
1421	3291
1422	2267
1423	1243
1424	219
1425	3995
1426	2971
1427	1947
1428	923
1429	3739
1430	2715
1431	1691
1432	667
1433	3483
1434	2459
1435	1435
1436	411
1437	3227
1438	2203
1439	1179
1440	155
1441	3931
1442	2907
1443	1883
1444	859
1445	3675
1446	2651
1447	1627
1448	603
1449	3419
1450	2395
1451	1371
1452	347
1453	3163
1454	2139
1455	1115
1456	91
1457	3867
1458	2843
1459	1819
1460	795
1461	3611
1462	2587
1463	1563
1464	539
1465	3355
1466	2331
1467	1307
1468	283
1469	3099
1470	2075
1471	1051
1472	27
1473	4043
1474	3019
1475	1995
1476	971
1477	3787
1478	2763
1479	1739
1480	715
1481	3531
1482	2507
1483	1483
1484	459
1485	3275
1486	2251
1487	1227
1488	203
1489	3979
1490	2955
1491	1931
1492	907
1493	3723
1494	2699
1495	1675
1496	651
1497	3467
1498	2443
1499	1419
1500	395
1501	3211
1502	2187
1503	1163
1504	139
1505	3915
1506	2891
1507	1867
1508	843
1509	3659
1510	2635
1511	1611
1512	587
1513	3403
1514	2379
1515	1355
1516	331
1517	3147
1518	2123
1519	1099
1520	75
1521	3851
1522	2827
1523	1803
1524	779
1525	3595
1526	2571
1527	1547
1528	523
1529	3339
1530	2315
1531	1291
1532	267
1533	3083
1534	2059
1535	1035
1536	11
1537	4087
1538	3063
1539	2039
1540	1015
1541	3831
1542	2807
1543	1783
1544	759
1545	3575
1546	2551
1547	1527
1548	503
1549	3319
1550	2295
1551	1271
1552	247
1553	4023
1554	2999
1555	1975
1556	951
1557	3767
1558	2743
1559	1719
1560	695
1561	3511
1562	2487
1563	1463
1564	439
1565	3255
1566	2231
1567	1207
1568	183
1569	3959
1570	2935
1571	1911
1572	887
1573	3703
1574	2679
1575	1655
1576	631
1577	3447
1578	2423
1579	1399
1580	375
1581	3191
1582	2167
1583	1143
1584	119
1585	3895
1586	2871
1587	1847
1588	823
1589	3639
1590	2615
1591	1591
1592	567
1593	3383
1594	2359
1595	1335
1596	311
1597	3127
1598	2103
1599	1079
1600	55
1601	4071
1602	3047
1603	2023
1604	999
1605	3815
1606	2791
1607	1767
1608	743
1609	3559
1610	2535
1611	1511
1612	487
1613	3303
1614	2279
1615	1255
1616	231
1617	4007
1618	2983
1619	1959
1620	935
1621	3751
1622	2727
1623	1703
1624	679
1625	3495
1626	2471
1627	1447
1628	423
1629	3239
1630	2215
1631	1191
1632	167
1633	3943
1634	2919
1635	1895
1636	871
1637	3687
1638	2663
1639	1639
1640	615
1641	3431
1642	2407
1643	1383
1644	359
1645	3175
1646	2151
1647	1127
1648	103
1649	3879
1650	2855
1651	1831
1652	807
1653	3623
1654	2599
1655	1575
1656	551
1657	3367
1658	2343
1659	1319
1660	295
1661	3111
1662	2087
1663	1063
1664	39
1665	4055
1666	3031
1667	2007
1668	983
1669	3799
1670	2775
1671	1751
1672	727
1673	3543
1674	2519
1675	1495
1676	471
1677	3287
1678	2263
1679	1239
1680	215
1681	3991
1682	2967
1683	1943
1684	919
1685	3735
1686	2711
1687	1687
1688	663
1689	3479
1690	2455
1691	1431
1692	407
1693	3223
1694	2199
1695	1175
1696	151
1697	3927
1698	2903
1699	1879
1700	855
1701	3671
1702	2647
1703	1623
1704	599
1705	3415
1706	2391
1707	1367
1708	343
1709	3159
1710	2135
1711	1111
1712	87
1713	3863
1714	2839
1715	1815
1716	791
1717	3607
1718	2583
1719	1559
1720	535
1721	3351
1722	2327
1723	1303
1724	279
1725	3095
1726	2071
1727	1047
1728	23
1729	4039
1730	3015
1731	1991
1732	967
1733	3783
1734	2759
1735	1735
1736	711
1737	3527
1738	2503
1739	1479
1740	455
1741	3271
1742	2247
1743	1223
1744	199
1745	3975
1746	2951
1747	1927
1748	903
1749	3719
1750	2695
1751	1671
1752	647
1753	3463
1754	2439
1755	1415
1756	391
1757	3207
1758	2183
1759	1159
1760	135
1761	3911
1762	2887
1763	1863
1764	839
1765	3655
1766	2631
1767	1607
1768	583
1769	3399
1770	2375
1771	1351
1772	327
1773	3143
1774	2119
1775	1095
1776	71
1777	3847
1778	2823
1779	1799
1780	775
1781	3591
1782	2567
1783	1543
1784	519
1785	3335
1786	2311
1787	1287
1788	263
1789	3079
1790	2055
1791	1031
1792	7
1793	4083
1794	3059
1795	2035
1796	1011
1797	3827
1798	2803
1799	1779
1800	755
1801	3571
1802	2547
1803	1523
1804	499
1805	3315
1806	2291
1807	1267
1808	243
1809	4019
1810	2995
1811	1971
1812	947
1813	3763
1814	2739
1815	1715
1816	691
1817	3507
1818	2483
1819	1459
1820	435
1821	3251
1822	2227
1823	1203
1824	179
1825	3955
1826	2931
1827	1907
1828	883
1829	3699
1830	2675
1831	1651
1832	627
1833	3443
1834	2419
1835	1395
1836	371
1837	3187
1838	2163
1839	1139
1840	115
1841	3891
1842	2867
1843	1843
1844	819
1845	3635
1846	2611
1847	1587
1848	563
1849	3379
1850	2355
1851	1331
1852	307
1853	3123
1854	2099
1855	1075
1856	51
1857	4067
1858	3043
1859	2019
1860	995
1861	3811
1862	2787
1863	1763
1864	739
1865	3555
1866	2531
1867	1507
1868	483
1869	3299
1870	2275
1871	1251
1872	227
1873	4003
1874	2979
1875	1955
1876	931
1877	3747
1878	2723
1879	1699
1880	675
1881	3491
1882	2467
1883	1443
1884	419
1885	3235
1886	2211
1887	1187
1888	163
1889	3939
1890	2915
1891	1891
1892	867
1893	3683
1894	2659
1895	1635
1896	611
1897	3427
1898	2403
1899	1379
1900	355
1901	3171
1902	2147
1903	1123
1904	99
1905	3875
1906	2851
1907	1827
1908	803
1909	3619
1910	2595
1911	1571
1912	547
1913	3363
1914	2339
1915	1315
1916	291
1917	3107
1918	2083
1919	1059
1920	35
1921	4051
1922	3027
1923	2003
1924	979
1925	3795
1926	2771
1927	1747
1928	723
1929	3539
1930	2515
1931	1491
1932	467
1933	3283
1934	2259
1935	1235
1936	211
1937	3987
1938	2963
1939	1939
1940	915
1941	3731
1942	2707
1943	1683
1944	659
1945	3475
1946	2451
1947	1427
1948	403
1949	3219
1950	2195
1951	1171
1952	147
1953	3923
1954	2899
1955	1875
1956	851
1957	3667
1958	2643
1959	1619
1960	595
1961	3411
1962	2387
1963	1363
1964	339
1965	3155
1966	2131
1967	1107
1968	83
1969	3859
1970	2835
1971	1811
1972	787
1973	3603
1974	2579
1975	1555
1976	531
1977	3347
1978	2323
1979	1299
1980	275
1981	3091
1982	2067
1983	1043
1984	19
1985	4035
1986	3011
1987	1987
1988	963
1989	3779
1990	2755
1991	1731
1992	707
1993	3523
1994	2499
1995	1475
1996	451
1997	3267
1998	2243
1999	1219
2000	195
2001	3971
2002	2947
2003	1923
2004	899
2005	3715
2006	2691
2007	1667
2008	643
2009	3459
2010	2435
2011	1411
2012	387
2013	3203
2014	2179
2015	1155
2016	131
2017	3907
2018	2883
2019	1859
2020	835
2021	3651
2022	2627
2023	1603
2024	579
2025	3395
2026	2371
2027	1347
2028	323
2029	3139
2030	2115
2031	1091
2032	67
2033	3843
2034	2819
2035	1795
2036	771
2037	3587
2038	2563
2039	1539
2040	515
2041	3331
2042	2307
2043	1283
2044	259
2045	3075
2046	2051
2047	1027
2048	3
2049	4094
2050	3070
2051	2046
2052	1022
2053	3838
2054	2814
2055	1790
2056	766
2057	3582
2058	2558
2059	1534
2060	510
2061	3326
2062	2302
2063	1278
2064	254
2065	4030
2066	3006
2067	1982
2068	958
2069	3774
2070	2750
2071	1726
2072	702
2073	3518
2074	2494
2075	1470
2076	446
2077	3262
2078	2238
2079	1214
2080	190
2081	3966
2082	2942
2083	1918
2084	894
2085	3710
2086	2686
2087	1662
2088	638
2089	3454
2090	2430
2091	1406
2092	382
2093	3198
2094	2174
2095	1150
2096	126
2097	3902
2098	2878
2099	1854
2100	830
2101	3646
2102	2622
2103	1598
2104	574
2105	3390
2106	2366
2107	1342
2108	318
2109	3134
2110	2110
2111	1086
2112	62
2113	4078
2114	3054
2115	2030
2116	1006
2117	3822
2118	2798
2119	1774
2120	750
2121	3566
2122	2542
2123	1518
2124	494
2125	3310
2126	2286
2127	1262
2128	238
2129	4014
2130	2990
2131	1966
2132	942
2133	3758
2134	2734
2135	1710
2136	686
2137	3502
2138	2478
2139	1454
2140	430
2141	3246
2142	2222
2143	1198
2144	174
2145	3950
2146	2926
2147	1902
2148	878
2149	3694
2150	2670
2151	1646
2152	622
2153	3438
2154	2414
2155	1390
2156	366
2157	3182
2158	2158
2159	1134
2160	110
2161	3886
2162	2862
2163	1838
2164	814
2165	3630
2166	2606
2167	1582
2168	558
2169	3374
2170	2350
2171	1326
2172	302
2173	3118
2174	2094
2175	1070
2176	46
2177	4062
2178	3038
2179	2014
2180	990
2181	3806
2182	2782
2183	1758
2184	734
2185	3550
2186	2526
2187	1502
2188	478
2189	3294
2190	2270
2191	1246
2192	222
2193	3998
2194	2974
2195	1950
2196	926
2197	3742
2198	2718
2199	1694
2200	670
2201	3486
2202	2462
2203	1438
2204	414
2205	3230
2206	2206
2207	1182
2208	158
2209	3934
2210	2910
2211	1886
2212	862
2213	3678
2214	2654
2215	1630
2216	606
2217	3422
2218	2398
2219	1374
2220	350
2221	3166
2222	2142
2223	1118
2224	94
2225	3870
2226	2846
2227	1822
2228	798
2229	3614
2230	2590
2231	1566
2232	542
2233	3358
2234	2334
2235	1310
2236	286
2237	3102
2238	2078
2239	1054
2240	30
2241	4046
2242	3022
2243	1998
2244	974
2245	3790
2246	2766
2247	1742
2248	718
2249	3534
2250	2510
2251	1486
2252	462
2253	3278
2254	2254
2255	1230
2256	206
2257	3982
2258	2958
2259	1934
2260	910
2261	3726
2262	2702
2263	1678
2264	654
2265	3470
2266	2446
2267	1422
2268	398
2269	3214
2270	2190
2271	1166
2272	142
2273	3918
2274	2894
2275	1870
2276	846
2277	3662
2278	2638
2279	1614
2280	590
2281	3406
2282	2382
2283	1358
2284	334
2285	3150
2286	2126
2287	1102
2288	78
2289	3854
2290	2830
2291	1806
2292	782
2293	3598
2294	2574
2295	1550
2296	526
2297	3342
2298	2318
2299	1294
2300	270
2301	3086
2302	2062
2303	1038
2304	14
2305	4090
2306	3066
2307	2042
2308	1018
2309	3834
2310	2810
2311	1786
2312	762
2313	3578
2314	2554
2315	1530
2316	506
2317	3322
2318	2298
2319	1274
2320	250
2321	4026
2322	3002
2323	1978
2324	954
2325	3770
2326	2746
2327	1722
2328	698
2329	3514
2330	2490
2331	1466
2332	442
2333	3258
2334	2234
2335	1210
2336	186
2337	3962
2338	2938
2339	1914
2340	890
2341	3706
2342	2682
2343	1658
2344	634
2345	3450
2346	2426
2347	1402
2348	378
2349	3194
2350	2170
2351	1146
2352	122
2353	3898
2354	2874
2355	1850
2356	826
2357	3642
2358	2618
2359	1594
2360	570
2361	3386
2362	2362
2363	1338
2364	314
2365	3130
2366	2106
2367	1082
2368	58
2369	4074
2370	3050
2371	2026
2372	1002
2373	3818
2374	2794
2375	1770
2376	746
2377	3562
2378	2538
2379	1514
2380	490
2381	3306
2382	2282
2383	1258
2384	234
2385	4010
2386	2986
2387	1962
2388	938
2389	3754
2390	2730
2391	1706
2392	682
2393	3498
2394	2474
2395	1450
2396	426
2397	3242
2398	2218
2399	1194
2400	170
2401	3946
2402	2922
2403	1898
2404	874
2405	3690
2406	2666
2407	1642
2408	618
2409	3434
2410	2410
2411	1386
2412	362
2413	3178
2414	2154
2415	1130
2416	106
2417	3882
2418	2858
2419	1834
2420	810
2421	3626
2422	2602
2423	1578
2424	554
2425	3370
2426	2346
2427	1322
2428	298
2429	3114
2430	2090
2431	1066
2432	42
2433	4058
2434	3034
2435	2010
2436	986
2437	3802
2438	2778
2439	1754
2440	730
2441	3546
2442	2522
2443	1498
2444	474
2445	3290
2446	2266
2447	1242
2448	218
2449	3994
2450	2970
2451	1946
2452	922
2453	3738
2454	2714
2455	1690
2456	666
2457	3482
2458	2458
2459	1434
2460	410
2461	3226
2462	2202
2463	1178
2464	154
2465	3930
2466	2906
2467	1882
2468	858
2469	3674
2470	2650
2471	1626
2472	602
2473	3418
2474	2394
2475	1370
2476	346
2477	3162
2478	2138
2479	1114
2480	90
2481	3866
2482	2842
2483	1818
2484	794
2485	3610
2486	2586
2487	1562
2488	538
2489	3354
2490	2330
2491	1306
2492	282
2493	3098
2494	2074
2495	1050
2496	26
2497	4042
2498	3018
2499	1994
2500	970
2501	3786
2502	2762
2503	1738
2504	714
2505	3530
2506	2506
2507	1482
2508	458
2509	3274
2510	2250
2511	1226
2512	202
2513	3978
2514	2954
2515	1930
2516	906
2517	3722
2518	2698
2519	1674
2520	650
2521	3466
2522	2442
2523	1418
2524	394
2525	3210
2526	2186
2527	1162
2528	138
2529	3914
2530	2890
2531	1866
2532	842
2533	3658
2534	2634
2535	1610
2536	586
2537	3402
2538	2378
2539	1354
2540	330
2541	3146
2542	2122
2543	1098
2544	74
2545	3850
2546	2826
2547	1802
2548	778
2549	3594
2550	2570
2551	1546
2552	522
2553	3338
2554	2314
2555	1290
2556	266
2557	3082
2558	2058
2559	1034
2560	10
2561	4086
2562	3062
2563	2038
2564	1014
2565	3830
2566	2806
2567	1782
2568	758
2569	3574
2570	2550
2571	1526
2572	502
2573	3318
2574	2294
2575	1270
2576	246
2577	4022
2578	2998
2579	1974
2580	950
2581	3766
2582	2742
2583	1718
2584	694
2585	3510
2586	2486
2587	1462
2588	438
2589	3254
2590	2230
2591	1206
2592	182
2593	3958
2594	2934
2595	1910
2596	886
2597	3702
2598	2678
2599	1654
2600	630
2601	3446
2602	2422
2603	1398
2604	374
2605	3190
